cliente,total_gasto,segmento
olist_usr_61556,259.8,Bronze
olist_usr_44819,259.8,Bronze
olist_usr_66912,259.8,Bronze
olist_usr_37937,259.8,Bronze
olist_usr_18301,259.8,Bronze
olist_usr_52341,259.8,Bronze
olist_usr_17261,259.8,Bronze
olist_usr_79767,259.8,Bronze
olist_usr_79915,259.8,Bronze
olist_usr_35212,259.8,Bronze
olist_usr_78637,259.8,Bronze
olist_usr_92176,259.8,Bronze
olist_usr_70345,259.8,Bronze
olist_usr_47962,259.8,Bronze
olist_usr_41238,259.8,Bronze
olist_usr_13321,259.8,Bronze
olist_usr_69977,259.8,Bronze
olist_usr_92447,259.8,Bronze
olist_usr_35226,259.8,Bronze
olist_usr_82868,259.8,Bronze
olist_usr_96328,259.8,Bronze
olist_usr_12063,259.8,Bronze
olist_usr_61627,259.8,Bronze
olist_usr_96884,259.8,Bronze
olist_usr_49871,259.8,Bronze
olist_usr_25058,259.8,Bronze
olist_usr_25212,259.8,Bronze
olist_usr_29784,259.8,Bronze
olist_usr_54959,259.8,Bronze
olist_usr_13543,259.8,Bronze
olist_usr_28009,259.8,Bronze
olist_usr_28059,259.8,Bronze
olist_usr_34576,259.8,Bronze
olist_usr_30935,259.8,Bronze
olist_usr_51132,259.8,Bronze
olist_usr_51347,259.8,Bronze
olist_usr_31264,259.8,Bronze
olist_usr_96944,259.8,Bronze
olist_usr_87665,259.8,Bronze
olist_usr_34110,259.8,Bronze
olist_usr_34312,259.8,Bronze
olist_usr_41001,259.8,Bronze
olist_usr_38234,259.8,Bronze
olist_usr_42456,259.8,Bronze
olist_usr_82074,259.8,Bronze
olist_usr_52635,259.8,Bronze
olist_usr_97702,259.8,Bronze
olist_usr_32597,259.8,Bronze
olist_usr_38854,259.8,Bronze
olist_usr_65330,259.8,Bronze
olist_usr_43488,259.8,Bronze
olist_usr_42380,259.8,Bronze
olist_usr_86925,259.8,Bronze
olist_usr_59223,259.8,Bronze
olist_usr_59366,259.8,Bronze
olist_usr_59410,259.8,Bronze
olist_usr_17791,259.8,Bronze
olist_usr_84755,259.8,Bronze
olist_usr_47606,259.8,Bronze
olist_usr_72000,259.8,Bronze
olist_usr_84327,259.8,Bronze
olist_usr_78213,259.8,Bronze
olist_usr_33659,259.8,Bronze
olist_usr_33710,259.8,Bronze
olist_usr_13646,259.8,Bronze
olist_usr_71491,259.8,Bronze
olist_usr_13717,259.8,Bronze
olist_usr_13745,259.8,Bronze
olist_usr_36990,259.8,Bronze
olist_usr_91096,259.8,Bronze
olist_usr_86964,259.8,Bronze
olist_usr_53671,259.8,Bronze
olist_usr_22651,259.8,Bronze
olist_usr_18722,259.8,Bronze
olist_usr_76083,259.8,Bronze
olist_usr_39917,259.8,Bronze
olist_usr_40075,259.8,Bronze
olist_usr_80477,259.8,Bronze
olist_usr_31487,259.8,Bronze
olist_usr_31465,259.8,Bronze
olist_usr_10368,249.0,Bronze
olist_usr_99000,249.0,Bronze
olist_usr_63565,249.0,Bronze
olist_usr_43375,249.0,Bronze
olist_usr_64261,249.0,Bronze
olist_usr_11265,249.0,Bronze
olist_usr_81784,249.0,Bronze
olist_usr_53871,249.0,Bronze
olist_usr_22583,249.0,Bronze
olist_usr_88314,249.0,Bronze
olist_usr_75091,249.0,Bronze
olist_usr_75095,249.0,Bronze
olist_usr_87568,249.0,Bronze
olist_usr_25229,249.0,Bronze
olist_usr_75310,249.0,Bronze
olist_usr_19096,249.0,Bronze
olist_usr_15021,249.0,Bronze
olist_usr_97942,249.0,Bronze
olist_usr_43469,249.0,Bronze
olist_usr_81991,249.0,Bronze
olist_usr_52605,249.0,Bronze
olist_usr_52774,249.0,Bronze
olist_usr_26371,249.0,Bronze
olist_usr_38037,249.0,Bronze
olist_usr_38787,249.0,Bronze
olist_usr_62214,249.0,Bronze
olist_usr_14507,249.0,Bronze
olist_usr_48891,249.0,Bronze
olist_usr_50765,249.0,Bronze
olist_usr_76586,249.0,Bronze
olist_usr_88347,249.0,Bronze
olist_usr_49882,249.0,Bronze
olist_usr_27085,249.0,Bronze
olist_usr_62285,249.0,Bronze
olist_usr_65296,249.0,Bronze
olist_usr_28643,249.0,Bronze
olist_usr_97579,249.0,Bronze
olist_usr_54088,249.0,Bronze
olist_usr_54239,249.0,Bronze
olist_usr_82372,249.0,Bronze
olist_usr_96911,249.0,Bronze
olist_usr_22444,249.0,Bronze
olist_usr_97165,249.0,Bronze
olist_usr_48439,249.0,Bronze
olist_usr_14206,249.0,Bronze
olist_usr_55567,249.0,Bronze
olist_usr_31571,249.0,Bronze
olist_usr_24862,249.0,Bronze
olist_usr_24890,249.0,Bronze
olist_usr_57907,249.0,Bronze
olist_usr_49579,249.0,Bronze
olist_usr_73258,249.0,Bronze
olist_usr_36842,249.0,Bronze
olist_usr_30645,249.0,Bronze
olist_usr_73496,249.0,Bronze
olist_usr_89602,249.0,Bronze
olist_usr_58215,249.0,Bronze
olist_usr_44161,249.0,Bronze
olist_usr_44432,249.0,Bronze
olist_usr_96223,249.0,Bronze
olist_usr_30446,249.0,Bronze
olist_usr_41708,249.0,Bronze
olist_usr_41734,249.0,Bronze
olist_usr_67079,249.0,Bronze
olist_usr_96095,249.0,Bronze
olist_usr_32416,249.0,Bronze
olist_usr_33007,249.0,Bronze
olist_usr_95550,249.0,Bronze
olist_usr_21842,249.0,Bronze
olist_usr_16486,249.0,Bronze
olist_usr_12214,249.0,Bronze
olist_usr_12332,249.0,Bronze
olist_usr_45375,249.0,Bronze
olist_usr_90249,249.0,Bronze
olist_usr_84904,249.0,Bronze
olist_usr_31162,249.0,Bronze
olist_usr_89852,249.0,Bronze
olist_usr_58440,249.0,Bronze
olist_usr_72987,249.0,Bronze
olist_usr_45584,249.0,Bronze
olist_usr_94705,249.0,Bronze
olist_usr_51798,249.0,Bronze
olist_usr_51971,249.0,Bronze
olist_usr_54555,249.0,Bronze
olist_usr_25847,249.0,Bronze
olist_usr_68144,249.0,Bronze
olist_usr_21036,249.0,Bronze
olist_usr_61184,249.0,Bronze
olist_usr_21112,249.0,Bronze
olist_usr_13637,249.0,Bronze
olist_usr_90824,249.0,Bronze
olist_usr_71788,249.0,Bronze
olist_usr_37111,249.0,Bronze
olist_usr_37141,249.0,Bronze
olist_usr_68828,249.0,Bronze
olist_usr_24155,249.0,Bronze
olist_usr_60510,249.0,Bronze
olist_usr_94052,249.0,Bronze
olist_usr_45980,249.0,Bronze
olist_usr_40241,249.0,Bronze
olist_usr_93394,249.0,Bronze
olist_usr_60060,249.0,Bronze
olist_usr_93520,249.0,Bronze
olist_usr_13447,249.0,Bronze
olist_usr_59179,249.0,Bronze
olist_usr_77995,249.0,Bronze
olist_usr_78109,249.0,Bronze
olist_usr_17871,249.0,Bronze
olist_usr_51588,249.0,Bronze
olist_usr_40653,249.0,Bronze
olist_usr_31971,249.0,Bronze
olist_usr_93717,249.0,Bronze
olist_usr_69763,249.0,Bronze
olist_usr_46424,249.0,Bronze
olist_usr_83487,249.0,Bronze
olist_usr_78861,249.0,Bronze
olist_usr_93105,249.0,Bronze
olist_usr_39164,249.0,Bronze
olist_usr_92189,249.0,Bronze
olist_usr_13468,249.0,Bronze
olist_usr_91795,249.0,Bronze
olist_usr_59444,249.0,Bronze
olist_usr_92138,249.0,Bronze
olist_usr_84392,249.0,Bronze
olist_usr_47208,249.0,Bronze
olist_usr_70772,249.0,Bronze
olist_usr_20322,249.0,Bronze
olist_usr_59868,249.0,Bronze
olist_usr_39107,249.0,Bronze
olist_usr_83839,249.0,Bronze
olist_usr_16221,249.0,Bronze
olist_usr_78309,249.0,Bronze
olist_usr_78326,249.0,Bronze
olist_usr_78718,249.0,Bronze
olist_usr_70532,249.0,Bronze
olist_usr_70572,249.0,Bronze
olist_usr_70646,249.0,Bronze
olist_usr_10036,249.0,Bronze
olist_usr_99827,249.0,Bronze
olist_usr_35080,249.0,Bronze
olist_usr_63662,249.0,Bronze
olist_usr_43043,249.0,Bronze
olist_usr_43083,249.0,Bronze
olist_usr_23078,249.0,Bronze
olist_usr_62878,249.0,Bronze
olist_usr_75550,249.0,Bronze
olist_usr_18885,249.0,Bronze
olist_usr_41139,249.0,Bronze
olist_usr_36209,249.0,Bronze
olist_usr_36250,249.0,Bronze
olist_usr_36261,249.0,Bronze
olist_usr_81121,249.0,Bronze
olist_usr_81466,249.0,Bronze
olist_usr_98816,239.6,Bronze
olist_usr_29517,239.6,Bronze
olist_usr_10907,239.6,Bronze
olist_usr_86629,239.6,Bronze
olist_usr_86566,239.6,Bronze
olist_usr_39967,239.6,Bronze
olist_usr_76108,239.6,Bronze
olist_usr_56923,239.6,Bronze
olist_usr_98273,239.6,Bronze
olist_usr_98268,239.6,Bronze
olist_usr_11355,239.6,Bronze
olist_usr_42924,239.6,Bronze
olist_usr_35118,239.6,Bronze
olist_usr_31450,239.6,Bronze
olist_usr_99116,239.6,Bronze
olist_usr_10761,239.6,Bronze
olist_usr_83693,239.6,Bronze
olist_usr_59699,239.6,Bronze
olist_usr_59662,239.6,Bronze
olist_usr_70126,239.6,Bronze
olist_usr_33547,239.6,Bronze
olist_usr_37460,239.6,Bronze
olist_usr_71146,239.6,Bronze
olist_usr_20535,239.6,Bronze
olist_usr_91377,239.6,Bronze
olist_usr_47210,239.6,Bronze
olist_usr_54802,239.6,Bronze
olist_usr_70734,239.6,Bronze
olist_usr_92013,239.6,Bronze
olist_usr_39336,239.6,Bronze
olist_usr_37313,239.6,Bronze
olist_usr_37156,239.6,Bronze
olist_usr_83622,239.6,Bronze
olist_usr_31370,239.6,Bronze
olist_usr_78971,239.6,Bronze
olist_usr_78879,239.6,Bronze
olist_usr_83524,239.6,Bronze
olist_usr_41342,239.6,Bronze
olist_usr_40697,239.6,Bronze
olist_usr_17859,239.6,Bronze
olist_usr_17697,239.6,Bronze
olist_usr_91292,239.6,Bronze
olist_usr_59365,239.6,Bronze
olist_usr_59185,239.6,Bronze
olist_usr_71446,239.6,Bronze
olist_usr_91079,239.6,Bronze
olist_usr_93463,239.6,Bronze
olist_usr_69278,239.6,Bronze
olist_usr_83424,239.6,Bronze
olist_usr_34783,239.6,Bronze
olist_usr_40173,239.6,Bronze
olist_usr_20911,239.6,Bronze
olist_usr_28408,239.6,Bronze
olist_usr_89973,239.6,Bronze
olist_usr_89952,239.6,Bronze
olist_usr_77745,239.6,Bronze
olist_usr_77713,239.6,Bronze
olist_usr_77494,239.6,Bronze
olist_usr_84648,239.6,Bronze
olist_usr_84613,239.6,Bronze
olist_usr_31865,239.6,Bronze
olist_usr_37005,239.6,Bronze
olist_usr_90535,239.6,Bronze
olist_usr_58754,239.6,Bronze
olist_usr_33091,239.6,Bronze
olist_usr_33071,239.6,Bronze
olist_usr_68215,239.6,Bronze
olist_usr_54630,239.6,Bronze
olist_usr_67948,239.6,Bronze
olist_usr_45521,239.6,Bronze
olist_usr_72237,239.6,Bronze
olist_usr_72559,239.6,Bronze
olist_usr_39622,239.6,Bronze
olist_usr_72420,239.6,Bronze
olist_usr_72404,239.6,Bronze
olist_usr_55061,239.6,Bronze
olist_usr_85066,239.6,Bronze
olist_usr_58630,239.6,Bronze
olist_usr_71987,239.6,Bronze
olist_usr_90071,239.6,Bronze
olist_usr_67885,239.6,Bronze
olist_usr_67852,239.6,Bronze
olist_usr_67496,239.6,Bronze
olist_usr_67465,239.6,Bronze
olist_usr_51767,239.6,Bronze
olist_usr_17139,239.6,Bronze
olist_usr_45016,239.6,Bronze
olist_usr_61299,239.6,Bronze
olist_usr_67315,239.6,Bronze
olist_usr_66938,239.6,Bronze
olist_usr_66924,239.6,Bronze
olist_usr_96333,239.6,Bronze
olist_usr_35274,239.6,Bronze
olist_usr_52202,239.6,Bronze
olist_usr_28788,239.6,Bronze
olist_usr_96891,239.6,Bronze
olist_usr_85828,239.6,Bronze
olist_usr_85761,239.6,Bronze
olist_usr_77117,239.6,Bronze
olist_usr_85531,239.6,Bronze
olist_usr_48036,239.6,Bronze
olist_usr_29301,239.6,Bronze
olist_usr_89372,239.6,Bronze
olist_usr_89798,239.6,Bronze
olist_usr_14188,239.6,Bronze
olist_usr_14101,239.6,Bronze
olist_usr_33814,239.6,Bronze
olist_usr_48913,239.6,Bronze
olist_usr_76945,239.6,Bronze
olist_usr_25233,239.6,Bronze
olist_usr_73917,239.6,Bronze
olist_usr_73814,239.6,Bronze
olist_usr_19534,239.6,Bronze
olist_usr_48426,239.6,Bronze
olist_usr_97200,239.6,Bronze
olist_usr_22410,239.6,Bronze
olist_usr_54344,239.6,Bronze
olist_usr_22374,239.6,Bronze
olist_usr_97292,239.6,Bronze
olist_usr_11642,239.6,Bronze
olist_usr_57440,239.6,Bronze
olist_usr_57244,239.6,Bronze
olist_usr_49164,239.6,Bronze
olist_usr_19322,239.6,Bronze
olist_usr_19271,239.6,Bronze
olist_usr_76603,239.6,Bronze
olist_usr_76538,239.6,Bronze
olist_usr_74237,239.6,Bronze
olist_usr_74108,239.6,Bronze
olist_usr_97719,239.6,Bronze
olist_usr_32105,239.6,Bronze
olist_usr_38022,239.6,Bronze
olist_usr_65535,239.6,Bronze
olist_usr_65485,239.6,Bronze
olist_usr_32413,239.6,Bronze
olist_usr_32412,239.6,Bronze
olist_usr_75499,239.6,Bronze
olist_usr_49766,239.6,Bronze
olist_usr_36710,239.6,Bronze
olist_usr_14793,239.6,Bronze
olist_usr_76404,239.6,Bronze
olist_usr_88160,239.6,Bronze
olist_usr_87895,239.6,Bronze
olist_usr_87735,239.6,Bronze
olist_usr_64986,239.6,Bronze
olist_usr_22746,239.6,Bronze
olist_usr_62685,239.6,Bronze
olist_usr_16531,239.6,Bronze
olist_usr_16900,239.6,Bronze
olist_usr_53193,239.6,Bronze
olist_usr_11223,239.6,Bronze
olist_usr_23336,239.6,Bronze
olist_usr_63537,239.6,Bronze
olist_usr_99362,239.6,Bronze
olist_usr_42803,239.6,Bronze
olist_usr_10337,239.6,Bronze
olist_usr_78367,191.0,Bronze
olist_usr_80953,191.0,Bronze
olist_usr_51596,191.0,Bronze
olist_usr_51620,191.0,Bronze
olist_usr_67698,191.0,Bronze
olist_usr_94690,191.0,Bronze
olist_usr_94693,191.0,Bronze
olist_usr_77505,191.0,Bronze
olist_usr_94860,191.0,Bronze
olist_usr_94935,191.0,Bronze
olist_usr_67677,191.0,Bronze
olist_usr_55052,191.0,Bronze
olist_usr_78004,191.0,Bronze
olist_usr_83533,191.0,Bronze
olist_usr_19157,191.0,Bronze
olist_usr_87365,191.0,Bronze
olist_usr_27275,191.0,Bronze
olist_usr_31863,191.0,Bronze
olist_usr_32007,191.0,Bronze
olist_usr_33593,191.0,Bronze
olist_usr_20109,191.0,Bronze
olist_usr_12665,191.0,Bronze
olist_usr_45747,191.0,Bronze
olist_usr_94606,191.0,Bronze
olist_usr_61176,191.0,Bronze
olist_usr_38952,191.0,Bronze
olist_usr_55231,191.0,Bronze
olist_usr_51274,191.0,Bronze
olist_usr_24698,191.0,Bronze
olist_usr_17603,191.0,Bronze
olist_usr_66899,191.0,Bronze
olist_usr_37785,191.0,Bronze
olist_usr_37865,191.0,Bronze
olist_usr_44563,191.0,Bronze
olist_usr_44734,191.0,Bronze
olist_usr_14909,191.0,Bronze
olist_usr_72993,191.0,Bronze
olist_usr_73000,191.0,Bronze
olist_usr_14125,191.0,Bronze
olist_usr_61450,191.0,Bronze
olist_usr_61531,191.0,Bronze
olist_usr_21944,191.0,Bronze
olist_usr_16223,191.0,Bronze
olist_usr_95669,191.0,Bronze
olist_usr_41976,191.0,Bronze
olist_usr_44905,191.0,Bronze
olist_usr_95923,191.0,Bronze
olist_usr_75138,191.0,Bronze
olist_usr_25120,191.0,Bronze
olist_usr_72288,191.0,Bronze
olist_usr_89880,191.0,Bronze
olist_usr_90221,191.0,Bronze
olist_usr_17421,191.0,Bronze
olist_usr_34717,191.0,Bronze
olist_usr_84385,191.0,Bronze
olist_usr_17921,191.0,Bronze
olist_usr_29806,191.0,Bronze
olist_usr_67428,191.0,Bronze
olist_usr_39052,191.0,Bronze
olist_usr_41696,191.0,Bronze
olist_usr_71429,191.0,Bronze
olist_usr_20356,191.0,Bronze
olist_usr_56517,191.0,Bronze
olist_usr_20515,191.0,Bronze
olist_usr_91777,191.0,Bronze
olist_usr_50324,191.0,Bronze
olist_usr_50494,191.0,Bronze
olist_usr_50499,191.0,Bronze
olist_usr_86177,191.0,Bronze
olist_usr_70359,191.0,Bronze
olist_usr_70403,191.0,Bronze
olist_usr_23806,191.0,Bronze
olist_usr_36272,191.0,Bronze
olist_usr_36281,191.0,Bronze
olist_usr_24465,191.0,Bronze
olist_usr_92095,191.0,Bronze
olist_usr_10286,191.0,Bronze
olist_usr_11267,191.0,Bronze
olist_usr_74143,191.0,Bronze
olist_usr_26198,191.0,Bronze
olist_usr_80388,191.0,Bronze
olist_usr_63849,191.0,Bronze
olist_usr_42919,191.0,Bronze
olist_usr_43025,191.0,Bronze
olist_usr_99839,191.0,Bronze
olist_usr_32447,191.0,Bronze
olist_usr_11125,191.0,Bronze
olist_usr_68151,191.0,Bronze
olist_usr_37492,191.0,Bronze
olist_usr_26756,191.0,Bronze
olist_usr_50963,191.0,Bronze
olist_usr_94006,191.0,Bronze
olist_usr_60555,191.0,Bronze
olist_usr_46131,191.0,Bronze
olist_usr_12948,191.0,Bronze
olist_usr_68536,191.0,Bronze
olist_usr_37279,191.0,Bronze
olist_usr_30856,191.0,Bronze
olist_usr_25640,191.0,Bronze
olist_usr_93813,191.0,Bronze
olist_usr_59645,191.0,Bronze
olist_usr_56059,191.0,Bronze
olist_usr_50685,191.0,Bronze
olist_usr_69937,191.0,Bronze
olist_usr_13347,191.0,Bronze
olist_usr_20149,191.0,Bronze
olist_usr_75942,191.0,Bronze
olist_usr_56888,191.0,Bronze
olist_usr_56989,191.0,Bronze
olist_usr_15230,191.0,Bronze
olist_usr_58814,191.0,Bronze
olist_usr_91115,191.0,Bronze
olist_usr_92331,191.0,Bronze
olist_usr_76904,191.0,Bronze
olist_usr_31777,191.0,Bronze
olist_usr_31565,191.0,Bronze
olist_usr_32319,191.0,Bronze
olist_usr_65107,191.0,Bronze
olist_usr_29318,191.0,Bronze
olist_usr_47982,191.0,Bronze
olist_usr_22767,191.0,Bronze
olist_usr_22740,191.0,Bronze
olist_usr_42401,191.0,Bronze
olist_usr_26102,191.0,Bronze
olist_usr_28733,191.0,Bronze
olist_usr_82848,191.0,Bronze
olist_usr_53461,191.0,Bronze
olist_usr_98348,191.0,Bronze
olist_usr_16356,191.0,Bronze
olist_usr_11471,191.0,Bronze
olist_usr_98252,191.0,Bronze
olist_usr_43712,191.0,Bronze
olist_usr_96798,191.0,Bronze
olist_usr_96814,191.0,Bronze
olist_usr_52563,191.0,Bronze
olist_usr_48822,191.0,Bronze
olist_usr_88961,191.0,Bronze
olist_usr_49433,191.0,Bronze
olist_usr_19514,191.0,Bronze
olist_usr_61938,191.0,Bronze
olist_usr_54370,191.0,Bronze
olist_usr_31245,191.0,Bronze
olist_usr_78095,191.0,Bronze
olist_usr_28970,191.0,Bronze
olist_usr_97350,191.0,Bronze
olist_usr_43617,191.0,Bronze
olist_usr_97389,191.0,Bronze
olist_usr_97542,191.0,Bronze
olist_usr_80267,191.0,Bronze
olist_usr_80224,191.0,Bronze
olist_usr_79969,191.0,Bronze
olist_usr_80911,191.0,Bronze
olist_usr_88183,191.0,Bronze
olist_usr_38731,191.0,Bronze
olist_usr_88763,191.0,Bronze
olist_usr_74344,191.0,Bronze
olist_usr_27538,191.0,Bronze
olist_usr_54541,191.0,Bronze
olist_usr_96993,191.0,Bronze
olist_usr_66342,191.0,Bronze
olist_usr_66068,191.0,Bronze
olist_usr_88330,191.0,Bronze
olist_usr_65902,191.0,Bronze
olist_usr_12042,191.0,Bronze
olist_usr_27442,191.0,Bronze
olist_usr_14616,191.0,Bronze
olist_usr_96534,191.0,Bronze
olist_usr_96488,191.0,Bronze
olist_usr_17228,191.0,Bronze
olist_usr_64232,191.0,Bronze
olist_usr_42894,191.0,Bronze
olist_usr_32887,191.0,Bronze
olist_usr_23607,191.0,Bronze
olist_usr_68775,189.9,Bronze
olist_usr_50664,189.9,Bronze
olist_usr_38923,189.9,Bronze
olist_usr_68738,189.9,Bronze
olist_usr_49502,189.9,Bronze
olist_usr_32487,189.9,Bronze
olist_usr_82171,189.9,Bronze
olist_usr_16880,189.9,Bronze
olist_usr_21151,189.9,Bronze
olist_usr_75609,189.9,Bronze
olist_usr_75618,189.9,Bronze
olist_usr_19651,189.9,Bronze
olist_usr_37419,189.9,Bronze
olist_usr_23225,189.9,Bronze
olist_usr_74658,189.9,Bronze
olist_usr_25685,189.9,Bronze
olist_usr_15622,189.9,Bronze
olist_usr_85618,189.9,Bronze
olist_usr_85764,189.9,Bronze
olist_usr_69516,189.9,Bronze
olist_usr_50652,189.9,Bronze
olist_usr_93335,189.9,Bronze
olist_usr_69175,189.9,Bronze
olist_usr_48930,189.9,Bronze
olist_usr_16586,189.9,Bronze
olist_usr_85864,189.9,Bronze
olist_usr_62362,189.9,Bronze
olist_usr_62909,189.9,Bronze
olist_usr_80514,189.9,Bronze
olist_usr_25622,189.9,Bronze
olist_usr_50194,189.9,Bronze
olist_usr_50290,189.9,Bronze
olist_usr_99012,189.9,Bronze
olist_usr_53634,189.9,Bronze
olist_usr_11177,189.9,Bronze
olist_usr_53082,189.9,Bronze
olist_usr_46979,189.9,Bronze
olist_usr_10209,189.9,Bronze
olist_usr_53239,189.9,Bronze
olist_usr_80697,189.9,Bronze
olist_usr_92163,189.9,Bronze
olist_usr_53322,189.9,Bronze
olist_usr_23386,189.9,Bronze
olist_usr_64639,189.9,Bronze
olist_usr_24378,189.9,Bronze
olist_usr_16971,189.9,Bronze
olist_usr_25468,189.9,Bronze
olist_usr_76297,189.9,Bronze
olist_usr_36199,189.9,Bronze
olist_usr_25352,189.9,Bronze
olist_usr_80096,189.9,Bronze
olist_usr_98901,189.9,Bronze
olist_usr_58735,189.9,Bronze
olist_usr_13710,189.9,Bronze
olist_usr_63319,189.9,Bronze
olist_usr_97972,189.9,Bronze
olist_usr_59573,189.9,Bronze
olist_usr_38385,189.9,Bronze
olist_usr_70635,189.9,Bronze
olist_usr_99063,189.9,Bronze
olist_usr_71276,189.9,Bronze
olist_usr_42353,189.9,Bronze
olist_usr_53034,189.9,Bronze
olist_usr_86516,189.9,Bronze
olist_usr_53023,189.9,Bronze
olist_usr_26411,189.9,Bronze
olist_usr_13498,189.9,Bronze
olist_usr_10767,189.9,Bronze
olist_usr_28003,189.9,Bronze
olist_usr_71240,189.9,Bronze
olist_usr_58397,189.9,Bronze
olist_usr_17085,189.9,Bronze
olist_usr_28888,189.9,Bronze
olist_usr_89944,189.9,Bronze
olist_usr_24674,189.9,Bronze
olist_usr_78702,189.9,Bronze
olist_usr_84215,189.9,Bronze
olist_usr_11722,189.9,Bronze
olist_usr_11690,189.9,Bronze
olist_usr_78881,189.9,Bronze
olist_usr_55102,189.9,Bronze
olist_usr_44117,189.9,Bronze
olist_usr_78197,189.9,Bronze
olist_usr_17907,189.9,Bronze
olist_usr_51573,189.9,Bronze
olist_usr_82822,189.9,Bronze
olist_usr_40711,189.9,Bronze
olist_usr_21346,189.9,Bronze
olist_usr_45319,189.9,Bronze
olist_usr_95310,189.9,Bronze
olist_usr_78500,189.9,Bronze
olist_usr_79865,189.9,Bronze
olist_usr_78948,189.9,Bronze
olist_usr_40898,189.9,Bronze
olist_usr_17591,189.9,Bronze
olist_usr_61570,189.9,Bronze
olist_usr_66414,189.9,Bronze
olist_usr_30558,189.9,Bronze
olist_usr_96353,189.9,Bronze
olist_usr_75014,189.9,Bronze
olist_usr_14843,189.9,Bronze
olist_usr_11898,189.9,Bronze
olist_usr_96481,189.9,Bronze
olist_usr_83236,189.9,Bronze
olist_usr_25050,189.9,Bronze
olist_usr_79105,189.9,Bronze
olist_usr_95643,189.9,Bronze
olist_usr_95647,189.9,Bronze
olist_usr_95808,189.9,Bronze
olist_usr_65881,189.9,Bronze
olist_usr_37931,189.9,Bronze
olist_usr_67024,189.9,Bronze
olist_usr_22521,189.9,Bronze
olist_usr_87538,189.9,Bronze
olist_usr_22438,189.9,Bronze
olist_usr_75234,189.9,Bronze
olist_usr_25788,189.9,Bronze
olist_usr_84922,189.9,Bronze
olist_usr_30936,189.9,Bronze
olist_usr_12583,189.9,Bronze
olist_usr_12700,189.9,Bronze
olist_usr_12704,189.9,Bronze
olist_usr_67993,189.9,Bronze
olist_usr_23792,189.9,Bronze
olist_usr_94502,189.9,Bronze
olist_usr_61151,189.9,Bronze
olist_usr_61171,189.9,Bronze
olist_usr_61194,189.9,Bronze
olist_usr_17304,189.9,Bronze
olist_usr_77419,189.9,Bronze
olist_usr_31278,189.9,Bronze
olist_usr_55258,189.9,Bronze
olist_usr_23837,189.9,Bronze
olist_usr_43749,189.9,Bronze
olist_usr_37546,189.9,Bronze
olist_usr_19530,189.9,Bronze
olist_usr_26877,189.9,Bronze
olist_usr_50910,189.9,Bronze
olist_usr_73535,189.9,Bronze
olist_usr_73533,189.9,Bronze
olist_usr_61998,189.9,Bronze
olist_usr_15725,189.9,Bronze
olist_usr_84678,189.9,Bronze
olist_usr_84690,189.9,Bronze
olist_usr_55262,189.9,Bronze
olist_usr_55411,189.9,Bronze
olist_usr_44096,189.9,Bronze
olist_usr_96995,189.9,Bronze
olist_usr_30639,189.9,Bronze
olist_usr_36859,189.9,Bronze
olist_usr_73304,189.9,Bronze
olist_usr_58481,189.9,Bronze
olist_usr_84891,189.9,Bronze
olist_usr_88002,189.9,Bronze
olist_usr_57401,189.9,Bronze
olist_usr_71816,189.9,Bronze
olist_usr_57143,189.9,Bronze
olist_usr_31903,189.9,Bronze
olist_usr_36469,189.9,Bronze
olist_usr_89486,189.9,Bronze
olist_usr_20004,189.9,Bronze
olist_usr_31294,189.9,Bronze
olist_usr_94366,189.9,Bronze
olist_usr_33089,189.9,Bronze
olist_usr_90389,189.9,Bronze
olist_usr_95330,189.8,Bronze
olist_usr_64157,179.7,Bronze
olist_usr_62919,179.7,Bronze
olist_usr_31529,179.7,Bronze
olist_usr_81441,179.7,Bronze
olist_usr_74120,179.7,Bronze
olist_usr_99452,179.7,Bronze
olist_usr_98961,179.7,Bronze
olist_usr_63603,179.7,Bronze
olist_usr_53375,179.7,Bronze
olist_usr_46963,179.7,Bronze
olist_usr_46757,179.7,Bronze
olist_usr_70766,179.7,Bronze
olist_usr_24481,179.7,Bronze
olist_usr_24418,179.7,Bronze
olist_usr_76186,179.7,Bronze
olist_usr_38534,179.7,Bronze
olist_usr_56729,179.7,Bronze
olist_usr_92299,179.7,Bronze
olist_usr_70434,179.7,Bronze
olist_usr_70599,179.7,Bronze
olist_usr_91529,179.7,Bronze
olist_usr_13567,179.7,Bronze
olist_usr_56408,179.7,Bronze
olist_usr_86045,179.7,Bronze
olist_usr_20283,179.7,Bronze
olist_usr_47309,179.7,Bronze
olist_usr_91226,179.7,Bronze
olist_usr_28229,179.7,Bronze
olist_usr_41602,179.7,Bronze
olist_usr_41518,179.7,Bronze
olist_usr_92445,179.7,Bronze
olist_usr_20300,179.7,Bronze
olist_usr_34394,179.7,Bronze
olist_usr_18255,179.7,Bronze
olist_usr_70035,179.7,Bronze
olist_usr_33536,179.7,Bronze
olist_usr_58745,179.7,Bronze
olist_usr_71513,179.7,Bronze
olist_usr_56978,179.7,Bronze
olist_usr_56861,179.7,Bronze
olist_usr_56733,179.7,Bronze
olist_usr_92990,179.7,Bronze
olist_usr_13302,179.7,Bronze
olist_usr_13213,179.7,Bronze
olist_usr_69895,179.7,Bronze
olist_usr_20736,179.7,Bronze
olist_usr_56129,179.7,Bronze
olist_usr_59803,179.7,Bronze
olist_usr_55562,179.7,Bronze
